country,city,date,co,no2,o3,pm10,pm25,so2,year,month,day_of_week,quarter,season,covid_period,aqi_pm25,aqi_bucket
Thailand,Bangkok,2024-11-02,,,,,26.65,,2024,11,Saturday,4,Transition (Oct-Nov),Post-COVID,81.59871244635193,Moderate
Thailand,Bangkok,2024-11-03,,,,,27.325,,2024,11,Sunday,4,Transition (Oct-Nov),Post-COVID,83.01824034334764,Moderate
Thailand,Bangkok,2024-11-04,,,,,21.4,,2024,11,Monday,4,Transition (Oct-Nov),Post-COVID,70.55793991416309,Moderate
Thailand,Bangkok,2024-11-05,,,,,16.424999999999997,,2024,11,Tuesday,4,Transition (Oct-Nov),Post-COVID,60.09549356223175,Moderate
Thailand,Bangkok,2024-11-06,,,,,21.2,,2024,11,Wednesday,4,Transition (Oct-Nov),Post-COVID,70.137339055794,Moderate
Thailand,Bangkok,2024-11-07,,,,,20.64,,2024,11,Thursday,4,Transition (Oct-Nov),Post-COVID,68.95965665236052,Moderate
Thailand,Bangkok,2024-11-08,,,,,24.18,,2024,11,Friday,4,Transition (Oct-Nov),Post-COVID,76.40429184549356,Moderate
Thailand,Bangkok,2024-11-09,,,,,37.75,,2024,11,Saturday,4,Transition (Oct-Nov),Post-COVID,106.54020100502512,Unhealthy for Sensitive
Thailand,Bangkok,2024-11-10,,,,,33.0,,2024,11,Sunday,4,Transition (Oct-Nov),Post-COVID,94.95278969957081,Moderate
Thailand,Bangkok,2024-11-11,,,,,31.579999999999995,,2024,11,Monday,4,Transition (Oct-Nov),Post-COVID,91.96652360515021,Moderate
Thailand,Bangkok,2024-11-12,,,,,39.46,,2024,11,Tuesday,4,Transition (Oct-Nov),Post-COVID,110.75075376884422,Unhealthy for Sensitive
Thailand,Bangkok,2024-11-13,,,,,35.06,,2024,11,Wednesday,4,Transition (Oct-Nov),Post-COVID,99.28497854077254,Moderate
Thailand,Bangkok,2024-11-14,,,,,29.119999999999997,,2024,11,Thursday,4,Transition (Oct-Nov),Post-COVID,86.79313304721029,Moderate
Thailand,Bangkok,2024-11-15,,,,,24.240000000000002,,2024,11,Friday,4,Transition (Oct-Nov),Post-COVID,76.5304721030043,Moderate
Thailand,Bangkok,2024-11-16,,,,,22.240000000000002,,2024,11,Saturday,4,Transition (Oct-Nov),Post-COVID,72.32446351931331,Moderate
Thailand,Bangkok,2024-11-17,,,,,22.14,,2024,11,Sunday,4,Transition (Oct-Nov),Post-COVID,72.11416309012876,Moderate
Thailand,Bangkok,2024-11-18,,,,,21.3,,2024,11,Monday,4,Transition (Oct-Nov),Post-COVID,70.34763948497854,Moderate
Thailand,Bangkok,2024-11-19,,,,,16.78,,2024,11,Tuesday,4,Transition (Oct-Nov),Post-COVID,60.84206008583691,Moderate
Thailand,Bangkok,2024-11-20,,,,,16.78,,2024,11,Wednesday,4,Transition (Oct-Nov),Post-COVID,60.84206008583691,Moderate
Thailand,Bangkok,2024-11-21,,,,,21.02,,2024,11,Thursday,4,Transition (Oct-Nov),Post-COVID,69.7587982832618,Moderate
Thailand,Bangkok,2024-11-22,,,,,18.32,,2024,11,Friday,4,Transition (Oct-Nov),Post-COVID,64.08068669527897,Moderate
Thailand,Bangkok,2024-11-23,,,,,16.54,,2024,11,Saturday,4,Transition (Oct-Nov),Post-COVID,60.33733905579399,Moderate
Thailand,Bangkok,2024-11-24,,,,,19.3,,2024,11,Sunday,4,Transition (Oct-Nov),Post-COVID,66.14163090128756,Moderate
Thailand,Bangkok,2024-11-25,,,,,16.22,,2024,11,Monday,4,Transition (Oct-Nov),Post-COVID,59.66437768240343,Moderate
Thailand,Bangkok,2024-11-26,,,,,18.419999999999998,,2024,11,Tuesday,4,Transition (Oct-Nov),Post-COVID,64.29098712446351,Moderate
Thailand,Bangkok,2024-11-27,,,,,16.16,,2024,11,Wednesday,4,Transition (Oct-Nov),Post-COVID,59.53819742489271,Moderate
Thailand,Bangkok,2024-11-28,,,,,16.72,,2024,11,Thursday,4,Transition (Oct-Nov),Post-COVID,60.71587982832618,Moderate
Thailand,Bangkok,2024-11-29,,,,,28.1,,2024,11,Friday,4,Transition (Oct-Nov),Post-COVID,84.6480686695279,Moderate
Thailand,Bangkok,2024-11-30,,,,,35.64,,2024,11,Saturday,4,Transition (Oct-Nov),Post-COVID,101.34472361809046,Unhealthy for Sensitive
Thailand,Bangkok,2024-12-01,,,,,44.32,,2024,12,Sunday,4,Dry (Dec-Mar),Post-COVID,122.71758793969849,Unhealthy for Sensitive
Thailand,Bangkok,2024-12-02,,,,,45.0,,2024,12,Monday,4,Dry (Dec-Mar),Post-COVID,124.39195979899498,Unhealthy for Sensitive
Thailand,Bangkok,2024-12-03,,,,,41.56,,2024,12,Tuesday,4,Dry (Dec-Mar),Post-COVID,115.92160804020101,Unhealthy for Sensitive
Thailand,Bangkok,2024-12-04,,,,,29.275000000000002,,2024,12,Wednesday,4,Dry (Dec-Mar),Post-COVID,87.11909871244637,Moderate
Thailand,Bangkok,2024-12-05,,,,,28.119999999999997,,2024,12,Thursday,4,Dry (Dec-Mar),Post-COVID,84.69012875536481,Moderate
Thailand,Bangkok,2024-12-06,,,,,32.160000000000004,,2024,12,Friday,4,Dry (Dec-Mar),Post-COVID,93.1862660944206,Moderate
Thailand,Bangkok,2024-12-07,,,,,28.18,,2024,12,Saturday,4,Dry (Dec-Mar),Post-COVID,84.81630901287554,Moderate
Thailand,Bangkok,2024-12-08,,,,,19.28,,2024,12,Sunday,4,Dry (Dec-Mar),Post-COVID,66.09957081545065,Moderate
Thailand,Bangkok,2024-12-09,,,,,32.6,,2024,12,Monday,4,Dry (Dec-Mar),Post-COVID,94.11158798283262,Moderate
Thailand,Bangkok,2024-12-10,,,,,35.825,,2024,12,Tuesday,4,Dry (Dec-Mar),Post-COVID,101.80025125628141,Unhealthy for Sensitive
Thailand,Bangkok,2024-12-11,,,,,33.92,,2024,12,Wednesday,4,Dry (Dec-Mar),Post-COVID,96.88755364806867,Moderate
Thailand,Bangkok,2024-12-12,,,,,19.46,,2024,12,Thursday,4,Dry (Dec-Mar),Post-COVID,66.47811158798284,Moderate
Thailand,Bangkok,2024-12-13,,,,,23.04,,2024,12,Friday,4,Dry (Dec-Mar),Post-COVID,74.00686695278971,Moderate
Thailand,Bangkok,2024-12-14,,,,,21.34,,2024,12,Saturday,4,Dry (Dec-Mar),Post-COVID,70.43175965665236,Moderate
Thailand,Bangkok,2024-12-15,,,,,17.080000000000002,,2024,12,Sunday,4,Dry (Dec-Mar),Post-COVID,61.47296137339056,Moderate
Thailand,Bangkok,2024-12-16,,,,,27.48,,2024,12,Monday,4,Dry (Dec-Mar),Post-COVID,83.3442060085837,Moderate
Thailand,Bangkok,2024-12-17,,,,,38.42,,2024,12,Tuesday,4,Dry (Dec-Mar),Post-COVID,108.18994974874373,Unhealthy for Sensitive
Thailand,Bangkok,2024-12-18,,,,,27.24,,2024,12,Wednesday,4,Dry (Dec-Mar),Post-COVID,82.83948497854078,Moderate
Thailand,Bangkok,2024-12-19,,,,,31.04,,2024,12,Thursday,4,Dry (Dec-Mar),Post-COVID,90.83090128755364,Moderate
Thailand,Bangkok,2024-12-20,,,,,39.9,,2024,12,Friday,4,Dry (Dec-Mar),Post-COVID,111.83417085427135,Unhealthy for Sensitive
Thailand,Bangkok,2024-12-21,,,,,33.28,,2024,12,Saturday,4,Dry (Dec-Mar),Post-COVID,95.54163090128756,Moderate
Thailand,Bangkok,2024-12-22,,,,,32.120000000000005,,2024,12,Sunday,4,Dry (Dec-Mar),Post-COVID,93.10214592274679,Moderate
Thailand,Bangkok,2024-12-23,,,,,42.5,,2024,12,Monday,4,Dry (Dec-Mar),Post-COVID,118.23618090452261,Unhealthy for Sensitive
Thailand,Bangkok,2024-12-24,,,,,35.76,,2024,12,Tuesday,4,Dry (Dec-Mar),Post-COVID,101.64020100502512,Unhealthy for Sensitive
Thailand,Bangkok,2024-12-25,,,,,41.02,,2024,12,Wednesday,4,Dry (Dec-Mar),Post-COVID,114.59195979899498,Unhealthy for Sensitive
Thailand,Bangkok,2024-12-26,,,,,42.14,,2024,12,Thursday,4,Dry (Dec-Mar),Post-COVID,117.34974874371859,Unhealthy for Sensitive
Thailand,Bangkok,2024-12-27,,,,,28.580000000000002,,2024,12,Friday,4,Dry (Dec-Mar),Post-COVID,85.65751072961375,Moderate
Thailand,Bangkok,2024-12-28,,,,,21.259999999999998,,2024,12,Saturday,4,Dry (Dec-Mar),Post-COVID,70.26351931330473,Moderate
Thailand,Bangkok,2024-12-29,,,,,28.26,,2024,12,Sunday,4,Dry (Dec-Mar),Post-COVID,84.9845493562232,Moderate
Thailand,Bangkok,2024-12-30,,,,,32.760000000000005,,2024,12,Monday,4,Dry (Dec-Mar),Post-COVID,94.44806866952791,Moderate
Thailand,Bangkok,2024-12-31,,,,,33.739999999999995,,2024,12,Tuesday,4,Dry (Dec-Mar),Post-COVID,96.50901287553647,Moderate
Thailand,Bangkok,2025-01-01,,,,,36.019999999999996,,2025,1,Wednesday,1,Dry (Dec-Mar),Post-COVID,102.28040201005024,Unhealthy for Sensitive
Thailand,Bangkok,2025-01-02,,,,,39.260000000000005,,2025,1,Thursday,1,Dry (Dec-Mar),Post-COVID,110.25829145728645,Unhealthy for Sensitive
Thailand,Bangkok,2025-01-03,,,,,32.02,,2025,1,Friday,1,Dry (Dec-Mar),Post-COVID,92.89184549356224,Moderate
Thailand,Bangkok,2025-01-04,,,,,38.5,,2025,1,Saturday,1,Dry (Dec-Mar),Post-COVID,108.38693467336684,Unhealthy for Sensitive
Thailand,Bangkok,2025-01-05,,,,,41.12,,2025,1,Sunday,1,Dry (Dec-Mar),Post-COVID,114.83819095477386,Unhealthy for Sensitive
Thailand,Bangkok,2025-01-06,,,,,48.96,,2025,1,Monday,1,Dry (Dec-Mar),Post-COVID,134.1427135678392,Unhealthy for Sensitive
Thailand,Bangkok,2025-01-07,,,,,58.839999999999996,,2025,1,Tuesday,1,Dry (Dec-Mar),Post-COVID,152.7245521601686,Unhealthy
Thailand,Bangkok,2025-01-08,,,,,58.8,,2025,1,Wednesday,1,Dry (Dec-Mar),Post-COVID,152.70389884088513,Unhealthy
Thailand,Bangkok,2025-01-09,,,,,34.760000000000005,,2025,1,Thursday,1,Dry (Dec-Mar),Post-COVID,98.6540772532189,Moderate
Thailand,Bangkok,2025-01-10,,,,,23.1,,2025,1,Friday,1,Dry (Dec-Mar),Post-COVID,74.13304721030043,Moderate
Thailand,Bangkok,2025-01-11,,,,,23.740000000000002,,2025,1,Saturday,1,Dry (Dec-Mar),Post-COVID,75.47896995708155,Moderate
Thailand,Bangkok,2025-01-12,,,,,41.08,,2025,1,Sunday,1,Dry (Dec-Mar),Post-COVID,114.73969849246231,Unhealthy for Sensitive
Thailand,Bangkok,2025-01-13,,,,,49.92,,2025,1,Monday,1,Dry (Dec-Mar),Post-COVID,136.5065326633166,Unhealthy for Sensitive
Thailand,Bangkok,2025-01-14,,,,,52.839999999999996,,2025,1,Tuesday,1,Dry (Dec-Mar),Post-COVID,143.6964824120603,Unhealthy for Sensitive
Thailand,Bangkok,2025-01-15,,,,,35.9,,2025,1,Wednesday,1,Dry (Dec-Mar),Post-COVID,101.98492462311557,Unhealthy for Sensitive
Thailand,Bangkok,2025-01-16,,,,,25.04,,2025,1,Thursday,1,Dry (Dec-Mar),Post-COVID,78.2128755364807,Moderate
Thailand,Bangkok,2025-01-17,,,,,39.12,,2025,1,Friday,1,Dry (Dec-Mar),Post-COVID,109.91356783919598,Unhealthy for Sensitive
Thailand,Bangkok,2025-01-18,,,,,44.3,,2025,1,Saturday,1,Dry (Dec-Mar),Post-COVID,122.66834170854271,Unhealthy for Sensitive
Thailand,Bangkok,2025-01-19,,,,,52.160000000000004,,2025,1,Sunday,1,Dry (Dec-Mar),Post-COVID,142.02211055276382,Unhealthy for Sensitive
Thailand,Bangkok,2025-01-20,,,,,58.839999999999996,,2025,1,Monday,1,Dry (Dec-Mar),Post-COVID,152.7245521601686,Unhealthy
Thailand,Bangkok,2025-01-21,,,,,59.120000000000005,,2025,1,Tuesday,1,Dry (Dec-Mar),Post-COVID,152.8691253951528,Unhealthy
Thailand,Bangkok,2025-01-22,,,,,66.76,,2025,1,Wednesday,1,Dry (Dec-Mar),Post-COVID,156.81390937829295,Unhealthy
Thailand,Bangkok,2025-01-23,,,,,77.3,,2025,1,Thursday,1,Dry (Dec-Mar),Post-COVID,162.25605900948366,Unhealthy
Thailand,Bangkok,2025-01-24,,,,,61.220000000000006,,2025,1,Friday,1,Dry (Dec-Mar),Post-COVID,153.95342465753424,Unhealthy
Thailand,Bangkok,2025-01-25,,,,,47.0,,2025,1,Saturday,1,Dry (Dec-Mar),Post-COVID,129.31658291457288,Unhealthy for Sensitive
Thailand,Bangkok,2025-01-26,,,,,34.660000000000004,,2025,1,Sunday,1,Dry (Dec-Mar),Post-COVID,98.44377682403434,Moderate
Thailand,Bangkok,2025-01-27,,,,,27.52,,2025,1,Monday,1,Dry (Dec-Mar),Post-COVID,83.42832618025751,Moderate
Thailand,Bangkok,2025-01-28,,,,,32.0,,2025,1,Tuesday,1,Dry (Dec-Mar),Post-COVID,92.84978540772534,Moderate
Thailand,Bangkok,2025-01-29,,,,,36.26,,2025,1,Wednesday,1,Dry (Dec-Mar),Post-COVID,102.8713567839196,Unhealthy for Sensitive
Thailand,Bangkok,2025-01-30,,,,,52.0,,2025,1,Thursday,1,Dry (Dec-Mar),Post-COVID,141.6281407035176,Unhealthy for Sensitive
Thailand,Bangkok,2025-01-31,,,,,54.54,,2025,1,Friday,1,Dry (Dec-Mar),Post-COVID,147.8824120603015,Unhealthy for Sensitive
Thailand,Bangkok,2025-02-01,,,,,52.04,,2025,2,Saturday,1,Dry (Dec-Mar),Post-COVID,141.72663316582916,Unhealthy for Sensitive
Thailand,Bangkok,2025-02-02,,,,,45.2,,2025,2,Sunday,1,Dry (Dec-Mar),Post-COVID,124.88442211055278,Unhealthy for Sensitive
Thailand,Bangkok,2025-02-03,,,,,41.92,,2025,2,Monday,1,Dry (Dec-Mar),Post-COVID,116.80804020100503,Unhealthy for Sensitive
Thailand,Bangkok,2025-02-04,,,,,42.7,,2025,2,Tuesday,1,Dry (Dec-Mar),Post-COVID,118.72864321608041,Unhealthy for Sensitive
Thailand,Bangkok,2025-02-05,,,,,35.6,,2025,2,Wednesday,1,Dry (Dec-Mar),Post-COVID,101.2462311557789,Unhealthy for Sensitive
Thailand,Bangkok,2025-02-06,,,,,35.120000000000005,,2025,2,Thursday,1,Dry (Dec-Mar),Post-COVID,99.41115879828328,Moderate
Thailand,Bangkok,2025-02-07,,,,,37.58,,2025,2,Friday,1,Dry (Dec-Mar),Post-COVID,106.121608040201,Unhealthy for Sensitive
Thailand,Bangkok,2025-02-08,,,,,28.560000000000002,,2025,2,Saturday,1,Dry (Dec-Mar),Post-COVID,85.61545064377682,Moderate
Thailand,Bangkok,2025-02-09,,,,,24.86,,2025,2,Sunday,1,Dry (Dec-Mar),Post-COVID,77.8343347639485,Moderate
Thailand,Bangkok,2025-02-10,,,,,34.14,,2025,2,Monday,1,Dry (Dec-Mar),Post-COVID,97.35021459227468,Moderate
Thailand,Bangkok,2025-02-11,,,,,55.82000000000001,,2025,2,Tuesday,1,Dry (Dec-Mar),Post-COVID,151.16522655426766,Unhealthy
Thailand,Bangkok,2025-02-12,,,,,60.81999999999999,,2025,2,Wednesday,1,Dry (Dec-Mar),Post-COVID,153.74689146469967,Unhealthy
Thailand,Bangkok,2025-02-13,,,,,45.42,,2025,2,Thursday,1,Dry (Dec-Mar),Post-COVID,125.42613065326634,Unhealthy for Sensitive
Thailand,Bangkok,2025-02-14,,,,,39.8,,2025,2,Friday,1,Dry (Dec-Mar),Post-COVID,111.58793969849245,Unhealthy for Sensitive
Thailand,Bangkok,2025-02-15,,,,,43.12,,2025,2,Saturday,1,Dry (Dec-Mar),Post-COVID,119.76281407035175,Unhealthy for Sensitive
Thailand,Bangkok,2025-02-16,,,,,31.439999999999998,,2025,2,Sunday,1,Dry (Dec-Mar),Post-COVID,91.67210300429184,Moderate
Thailand,Bangkok,2025-02-17,,,,,22.6,,2025,2,Monday,1,Dry (Dec-Mar),Post-COVID,73.08154506437769,Moderate
Thailand,Bangkok,2025-02-18,,,,,22.34,,2025,2,Tuesday,1,Dry (Dec-Mar),Post-COVID,72.53476394849785,Moderate
Thailand,Bangkok,2025-02-19,,,,,29.26,,2025,2,Wednesday,1,Dry (Dec-Mar),Post-COVID,87.08755364806868,Moderate
Thailand,Bangkok,2025-02-20,,,,,41.04,,2025,2,Thursday,1,Dry (Dec-Mar),Post-COVID,114.64120603015076,Unhealthy for Sensitive
Thailand,Bangkok,2025-02-21,,,,,33.36,,2025,2,Friday,1,Dry (Dec-Mar),Post-COVID,95.7098712446352,Moderate
Thailand,Bangkok,2025-02-22,,,,,35.92,,2025,2,Saturday,1,Dry (Dec-Mar),Post-COVID,102.03417085427137,Unhealthy for Sensitive
Thailand,Bangkok,2025-02-23,,,,,26.24,,2025,2,Sunday,1,Dry (Dec-Mar),Post-COVID,80.73648068669527,Moderate
Thailand,Bangkok,2025-02-24,,,,,22.4,,2025,2,Monday,1,Dry (Dec-Mar),Post-COVID,72.66094420600858,Moderate
Thailand,Bangkok,2025-02-25,,,,,22.56,,2025,2,Tuesday,1,Dry (Dec-Mar),Post-COVID,72.99742489270386,Moderate
Thailand,Bangkok,2025-02-26,,,,,25.78,,2025,2,Wednesday,1,Dry (Dec-Mar),Post-COVID,79.76909871244635,Moderate
Thailand,Bangkok,2025-02-27,,,,,34.18,,2025,2,Thursday,1,Dry (Dec-Mar),Post-COVID,97.4343347639485,Moderate
Thailand,Bangkok,2025-02-28,,,,,25.580000000000002,,2025,2,Friday,1,Dry (Dec-Mar),Post-COVID,79.34849785407727,Moderate
Thailand,Bangkok,2025-03-01,,,,,20.880000000000003,,2025,3,Saturday,1,Dry (Dec-Mar),Post-COVID,69.46437768240344,Moderate
Thailand,Bangkok,2025-03-02,,,,,20.4,,2025,3,Sunday,1,Dry (Dec-Mar),Post-COVID,68.45493562231759,Moderate
Thailand,Bangkok,2025-03-03,,,,,21.56,,2025,3,Monday,1,Dry (Dec-Mar),Post-COVID,70.89442060085837,Moderate
Thailand,Bangkok,2025-03-04,,,,,17.16,,2025,3,Tuesday,1,Dry (Dec-Mar),Post-COVID,61.6412017167382,Moderate
Thailand,Bangkok,2025-03-05,,,,,18.16,,2025,3,Wednesday,1,Dry (Dec-Mar),Post-COVID,63.744206008583696,Moderate
Thailand,Bangkok,2025-03-06,,,,,17.44,,2025,3,Thursday,1,Dry (Dec-Mar),Post-COVID,62.23004291845494,Moderate
Thailand,Bangkok,2025-03-07,,,,,22.259999999999998,,2025,3,Friday,1,Dry (Dec-Mar),Post-COVID,72.3665236051502,Moderate
Thailand,Bangkok,2025-03-08,,,,,22.380000000000003,,2025,3,Saturday,1,Dry (Dec-Mar),Post-COVID,72.61888412017169,Moderate
Thailand,Bangkok,2025-03-09,,,,,32.54,,2025,3,Sunday,1,Dry (Dec-Mar),Post-COVID,93.98540772532189,Moderate
Thailand,Bangkok,2025-03-10,,,,,32.08,,2025,3,Monday,1,Dry (Dec-Mar),Post-COVID,93.01802575107297,Moderate
Thailand,Bangkok,2025-03-11,,,,,22.240000000000002,,2025,3,Tuesday,1,Dry (Dec-Mar),Post-COVID,72.32446351931331,Moderate
Thailand,Bangkok,2025-03-12,,,,,19.0,,2025,3,Wednesday,1,Dry (Dec-Mar),Post-COVID,65.5107296137339,Moderate
Thailand,Bangkok,2025-03-13,,,,,19.6,,2025,3,Thursday,1,Dry (Dec-Mar),Post-COVID,66.77253218884121,Moderate
Thailand,Bangkok,2025-03-14,,,,,19.240000000000002,,2025,3,Friday,1,Dry (Dec-Mar),Post-COVID,66.01545064377683,Moderate
Thailand,Bangkok,2025-03-15,,,,,20.28,,2025,3,Saturday,1,Dry (Dec-Mar),Post-COVID,68.20257510729614,Moderate
Thailand,Bangkok,2025-03-16,,,,,18.4,,2025,3,Sunday,1,Dry (Dec-Mar),Post-COVID,64.2489270386266,Moderate
Thailand,Bangkok,2025-03-17,,,,,20.78,,2025,3,Monday,1,Dry (Dec-Mar),Post-COVID,69.2540772532189,Moderate
Thailand,Bangkok,2025-03-18,,,,,28.72,,2025,3,Tuesday,1,Dry (Dec-Mar),Post-COVID,85.95193133047209,Moderate
Thailand,Bangkok,2025-03-19,,,,,36.46,,2025,3,Wednesday,1,Dry (Dec-Mar),Post-COVID,103.3638190954774,Unhealthy for Sensitive
Thailand,Bangkok,2025-03-20,,,,,45.08,,2025,3,Thursday,1,Dry (Dec-Mar),Post-COVID,124.58894472361808,Unhealthy for Sensitive
Thailand,Bangkok,2025-03-21,,,,,48.36,,2025,3,Friday,1,Dry (Dec-Mar),Post-COVID,132.66532663316582,Unhealthy for Sensitive
Thailand,Bangkok,2025-03-22,,,,,64.02000000000001,,2025,3,Saturday,1,Dry (Dec-Mar),Post-COVID,155.3991570073762,Unhealthy
Thailand,Bangkok,2025-03-23,,,,,63.64,,2025,3,Sunday,1,Dry (Dec-Mar),Post-COVID,155.20295047418335,Unhealthy
Thailand,Bangkok,2025-03-24,,,,,45.980000000000004,,2025,3,Monday,1,Dry (Dec-Mar),Post-COVID,126.80502512562815,Unhealthy for Sensitive
Thailand,Bangkok,2025-03-25,,,,,41.239999999999995,,2025,3,Tuesday,1,Dry (Dec-Mar),Post-COVID,115.13366834170853,Unhealthy for Sensitive
Thailand,Bangkok,2025-03-26,,,,,39.1,,2025,3,Wednesday,1,Dry (Dec-Mar),Post-COVID,109.8643216080402,Unhealthy for Sensitive
Thailand,Bangkok,2025-03-27,,,,,38.56,,2025,3,Thursday,1,Dry (Dec-Mar),Post-COVID,108.53467336683417,Unhealthy for Sensitive
Thailand,Bangkok,2025-03-28,,,,,37.72,,2025,3,Friday,1,Dry (Dec-Mar),Post-COVID,106.46633165829145,Unhealthy for Sensitive
Thailand,Bangkok,2025-03-29,,,,,34.04,,2025,3,Saturday,1,Dry (Dec-Mar),Post-COVID,97.13991416309014,Moderate
Thailand,Bangkok,2025-03-30,,,,,28.96,,2025,3,Sunday,1,Dry (Dec-Mar),Post-COVID,86.45665236051502,Moderate
Thailand,Bangkok,2025-03-31,,,,,25.660000000000004,,2025,3,Monday,1,Dry (Dec-Mar),Post-COVID,79.5167381974249,Moderate
Thailand,Bangkok,2025-04-01,,,,,33.88,,2025,4,Tuesday,2,Transition (Apr-May),Post-COVID,96.80343347639486,Moderate
Thailand,Bangkok,2025-04-02,,,,,28.76,,2025,4,Wednesday,2,Transition (Apr-May),Post-COVID,86.03605150214594,Moderate
Thailand,Bangkok,2025-04-03,,,,,20.779999999999998,,2025,4,Thursday,2,Transition (Apr-May),Post-COVID,69.25407725321888,Moderate
Thailand,Bangkok,2025-04-04,,,,,16.580000000000002,,2025,4,Friday,2,Transition (Apr-May),Post-COVID,60.42145922746782,Moderate
Thailand,Bangkok,2025-04-05,,,,,16.919999999999998,,2025,4,Saturday,2,Transition (Apr-May),Post-COVID,61.13648068669528,Moderate
Thailand,Bangkok,2025-04-06,,,,,18.8,,2025,4,Sunday,2,Transition (Apr-May),Post-COVID,65.09012875536482,Moderate
Thailand,Bangkok,2025-04-07,,,,,21.3,,2025,4,Monday,2,Transition (Apr-May),Post-COVID,70.34763948497854,Moderate
Thailand,Bangkok,2025-04-08,,,,,21.919999999999998,,2025,4,Tuesday,2,Transition (Apr-May),Post-COVID,71.65150214592275,Moderate
Thailand,Bangkok,2025-04-09,,,,,22.619999999999997,,2025,4,Wednesday,2,Transition (Apr-May),Post-COVID,73.12360515021459,Moderate
Thailand,Bangkok,2025-04-10,,,,,24.580000000000002,,2025,4,Thursday,2,Transition (Apr-May),Post-COVID,77.24549356223177,Moderate
Thailand,Bangkok,2025-04-11,,,,,21.119999999999997,,2025,4,Friday,2,Transition (Apr-May),Post-COVID,69.96909871244635,Moderate
Thailand,Bangkok,2025-04-12,,,,,11.379999999999999,,2025,4,Saturday,2,Transition (Apr-May),Post-COVID,47.416666666666664,Good
Thailand,Bangkok,2025-04-13,,,,,14.2,,2025,4,Sunday,2,Transition (Apr-May),Post-COVID,55.41630901287554,Moderate
Thailand,Bangkok,2025-04-14,,,,,21.14,,2025,4,Monday,2,Transition (Apr-May),Post-COVID,70.01115879828326,Moderate
Thailand,Bangkok,2025-04-15,,,,,23.419999999999998,,2025,4,Tuesday,2,Transition (Apr-May),Post-COVID,74.80600858369098,Moderate
Thailand,Bangkok,2025-04-16,,,,,18.78,,2025,4,Wednesday,2,Transition (Apr-May),Post-COVID,65.04806866952791,Moderate
Thailand,Bangkok,2025-04-17,,,,,15.719999999999999,,2025,4,Thursday,2,Transition (Apr-May),Post-COVID,58.612875536480686,Moderate
Thailand,Bangkok,2025-04-18,,,,,13.9,,2025,4,Friday,2,Transition (Apr-May),Post-COVID,54.78540772532189,Moderate
Thailand,Bangkok,2025-04-19,,,,,13.02,,2025,4,Saturday,2,Transition (Apr-May),Post-COVID,52.93476394849785,Moderate
Thailand,Bangkok,2025-04-20,,,,,12.58,,2025,4,Sunday,2,Transition (Apr-May),Post-COVID,52.00944206008584,Moderate
Thailand,Bangkok,2025-04-21,,,,,15.319999999999999,,2025,4,Monday,2,Transition (Apr-May),Post-COVID,57.77167381974249,Moderate
Thailand,Bangkok,2025-04-22,,,,,16.259999999999998,,2025,4,Tuesday,2,Transition (Apr-May),Post-COVID,59.74849785407725,Moderate
Thailand,Bangkok,2025-04-23,,,,,17.56,,2025,4,Wednesday,2,Transition (Apr-May),Post-COVID,62.48240343347639,Moderate
Thailand,Bangkok,2025-04-24,,,,,19.639999999999997,,2025,4,Thursday,2,Transition (Apr-May),Post-COVID,66.85665236051501,Moderate
Thailand,Bangkok,2025-05-06,,,,,12.559999999999999,,2025,5,Tuesday,2,Transition (Apr-May),Post-COVID,51.96738197424892,Moderate
Thailand,Bangkok,2025-05-07,,,,,12.52,,2025,5,Wednesday,2,Transition (Apr-May),Post-COVID,51.883261802575106,Moderate
Thailand,Bangkok,2025-05-08,,,,,14.440000000000001,,2025,5,Thursday,2,Transition (Apr-May),Post-COVID,55.92103004291846,Moderate
Thailand,Bangkok,2025-05-09,,,,,15.02,,2025,5,Friday,2,Transition (Apr-May),Post-COVID,57.14077253218884,Moderate
Thailand,Bangkok,2025-05-10,,,,,16.56,,2025,5,Saturday,2,Transition (Apr-May),Post-COVID,60.3793991416309,Moderate
Thailand,Bangkok,2025-05-11,,,,,16.919999999999998,,2025,5,Sunday,2,Transition (Apr-May),Post-COVID,61.13648068669528,Moderate
Thailand,Bangkok,2025-05-12,,,,,16.2,,2025,5,Monday,2,Transition (Apr-May),Post-COVID,59.622317596566525,Moderate
Thailand,Bangkok,2025-05-13,,,,,16.4,,2025,5,Tuesday,2,Transition (Apr-May),Post-COVID,60.042918454935624,Moderate
Thailand,Bangkok,2025-05-14,,,,,16.419999999999998,,2025,5,Wednesday,2,Transition (Apr-May),Post-COVID,60.08497854077253,Moderate
Thailand,Bangkok,2025-05-15,,,,,16.46,,2025,5,Thursday,2,Transition (Apr-May),Post-COVID,60.169098712446356,Moderate
Thailand,Bangkok,2025-05-16,,,,,24.22,,2025,5,Friday,2,Transition (Apr-May),Post-COVID,76.48841201716738,Moderate
Thailand,Bangkok,2025-05-17,,,,,20.22,,2025,5,Saturday,2,Transition (Apr-May),Post-COVID,68.0763948497854,Moderate
Thailand,Bangkok,2025-05-18,,,,,19.14,,2025,5,Sunday,2,Transition (Apr-May),Post-COVID,65.80515021459227,Moderate
Thailand,Bangkok,2025-05-19,,,,,16.080000000000002,,2025,5,Monday,2,Transition (Apr-May),Post-COVID,59.36995708154507,Moderate
